date,category,forecast_qty,lower_bound,upper_bound,is_forecast
2016-02-01,Girls' Apparel,151.72516447529344,144.15857772987926,159.11726912247858,False
2016-03-01,Girls' Apparel,146.44376265852722,138.4030833283402,153.71507205120167,False
2016-04-01,Girls' Apparel,130.50920758943397,122.83893075268298,138.8156937854171,False
2016-05-01,Girls' Apparel,135.2995586213363,127.3781502638004,142.7352880469321,False
2016-06-01,Girls' Apparel,132.4107496666957,124.64875610605516,140.18483492666925,False
2016-07-01,Girls' Apparel,135.1632051483668,127.22128081065395,143.08997743682198,False
2016-08-01,Girls' Apparel,133.65949150309052,126.00133482333277,141.8037676557413,False
2016-09-01,Girls' Apparel,108.34326140687229,100.42617925137553,116.60052392760612,False
2016-10-01,Girls' Apparel,131.50930255779673,123.72397215485047,139.6235052388946,False
2016-11-01,Girls' Apparel,94.80330231126668,86.87668774699269,102.42318270131382,False
2016-12-01,Girls' Apparel,135.7789075176091,128.29785532725086,144.17226710013566,False
2017-01-01,Girls' Apparel,86.20943607359871,77.84440122187944,93.84760065870758,False
2017-02-01,Girls' Apparel,117.60493238593075,109.32723376730338,125.03098678663461,False
2017-03-01,Girls' Apparel,126.20804776271918,118.5422489560766,134.16056640751484,False
2017-04-01,Girls' Apparel,114.0229585566046,106.15533707441625,121.91754106949917,False
2017-05-01,Girls' Apparel,115.45514572254126,107.87639877238499,123.38936752372796,True
2017-06-01,Girls' Apparel,117.7094788939111,109.75465120078337,125.65660784728469,True
2017-07-01,Girls' Apparel,113.75775509568882,105.90315918211283,120.85106427831913,True
2017-08-01,Girls' Apparel,110.83035369455452,103.51924296874779,118.93021501078617,True
2017-09-01,Girls' Apparel,88.65273060230783,80.42830004077312,96.62948273068895,True
2017-10-01,Girls' Apparel,119.62899377354698,112.29375215301239,127.29607530261728,True
2015-01-01,Golf Apparel,23.725911444281042,16.74652446821727,30.385986447304447,False
2015-02-01,Golf Apparel,32.67536066940776,26.55238784973022,39.205582285013925,False
2015-03-01,Golf Apparel,14.660296736632741,8.266865127075134,21.132812510776255,False
2015-04-01,Golf Apparel,42.37273718584049,35.8669548698155,48.85017127258784,False
2015-05-01,Golf Apparel,30.643624115043107,24.14772281815139,37.0163295606243,False
2015-06-01,Golf Apparel,41.54367070366854,34.862508269535574,47.81254275236507,False
2015-07-01,Golf Apparel,43.72228206821175,37.08056369754089,50.49989134578912,False
2015-08-01,Golf Apparel,45.12180776507284,38.44114973942114,51.58153476095425,False
2015-09-01,Golf Apparel,14.942216457866301,8.219680884699677,21.6164691296061,False
2015-10-01,Golf Apparel,29.425405315705653,22.554023853679773,36.351126457378584,False
2015-11-01,Golf Apparel,39.646797761074,33.343395737496564,46.32975352874927,False
2015-12-01,Golf Apparel,35.49971348551981,28.559754854418983,42.54900947393517,False
2016-01-01,Golf Apparel,20.95254391229153,14.060447371218,27.713314576551223,False
2016-02-01,Golf Apparel,32.595405333245836,25.413498226796587,39.53438800812265,False
2016-03-01,Golf Apparel,26.680259838150953,19.705779847389447,33.4549244752914,False
2016-04-01,Golf Apparel,36.96843293841726,29.7009581915761,43.10725006939954,False
2016-05-01,Golf Apparel,35.54508134783095,28.928057745739473,42.733769475183,False
2016-06-01,Golf Apparel,24.998451944001957,18.054374574509414,31.195489367597826,False
2016-07-01,Golf Apparel,33.94643849094,27.965146683992785,40.80275013093045,False
2016-08-01,Golf Apparel,47.219487014539816,40.546600397844934,54.28610516109332,False
2016-09-01,Golf Apparel,30.592410448441598,23.537363844184274,36.93893719378663,False
2016-10-01,Golf Apparel,24.56457298651365,18.08471463712745,31.062495215824033,False
2016-11-01,Golf Apparel,31.357263354177835,24.318363613998322,37.967250688932545,False
2016-12-01,Golf Apparel,27.523949277415145,20.528759925478287,34.574963734835364,False
2017-01-01,Golf Apparel,20.329760209068997,13.218965228565466,26.960156865247136,False
2017-02-01,Golf Apparel,23.76005571474415,17.11480303228606,30.290139647646022,False
2017-03-01,Golf Apparel,19.719817744928307,13.460170063107565,25.908773331690192,False
